video,component,status,rc,wall_s,user_s,sys_s,cpu_pct,max_rss_mb,minor_faults,vol_ctx_sw,gpu_util_max,gpu_util_mean,gpu_mem_peak_mib,gpu_mem_mean_mib
3K8Qy5u5KHE,core_optical_flow,ok,0,86.46,37.24,7.38,51,1373.1,1012743,28954,100.0,4.2,3050.0,2536.7
3K8Qy5u5KHE,cut_detection,ok,0,69.57,51.27,41.38,133,1279.2,1818410,82289,99.0,4.4,3050.0,2695.5
3K8Qy5u5KHE,scene_classification,ok,0,78.4,100.43,7.47,137,1808.4,281052,67282,99.0,2.9,3262.0,2888.3
3K8Qy5u5KHE,video_pacing,ok,0,25.66,11.85,5.06,65,497.5,287545,16436,2.0,0.1,2891.0,2561.9
3K8Qy5u5KHE,uniqueness,ok,0,2.32,2.29,0.11,104,33.8,6329,2545,0.0,0.0,2519.0,2519.0
3K9pn03-6OU,download,ok,0,7.15,,,,,,,,,,
3K9pn03-6OU,segmenter,ok,0,19.78,84.36,11.87,487,931.3,207793,135406,31.0,1.6,2519.0,2519.0
3K9pn03-6OU,core_clip,ok,0,59.34,15.84,4.77,34,1165.5,740882,45800,25.0,2.1,2519.0,2519.0
3K9pn03-6OU,core_depth_midas,ok,0,57.94,21.42,6.66,48,1471.0,555730,30724,100.0,3.3,2519.0,2519.0
3K9pn03-6OU,core_optical_flow,ok,0,90.9,36.55,8.26,49,1360.5,1061718,34953,93.0,1.1,2519.0,2519.0
3K9pn03-6OU,cut_detection,ok,0,89.33,46.72,39.16,96,960.1,1742113,84825,9.0,1.7,3647.0,3028.1
3K9pn03-6OU,scene_classification,ok,0,111.02,105.12,8.51,102,1822.9,281949,64254,2.0,0.5,2891.0,2704.6
3K9pn03-6OU,video_pacing,ok,0,35.2,14.72,6.14,59,504.1,317495,21716,21.0,2.5,2519.0,2519.0
3K9pn03-6OU,uniqueness,ok,0,2.31,2.14,0.12,99,35.1,6327,2562,0.0,0.0,2519.0,2519.0
3Lf8xVKv_5Y,download,ok,0,6.85,,,,,,,,,,
3Lf8xVKv_5Y,segmenter,ok,0,19.27,47.05,10.14,297,929.8,177305,88459,26.0,1.4,2519.0,2519.0
3Lf8xVKv_5Y,core_clip,ok,0,56.48,14.03,4.09,32,1163.8,603980,43835,55.0,1.6,2519.0,2519.0
3Lf8xVKv_5Y,core_depth_midas,ok,0,56.09,16.86,5.04,39,1394.0,458468,31585,68.0,4.0,2519.0,2519.0
3Lf8xVKv_5Y,core_optical_flow,ok,0,77.94,30.14,7.09,47,1331.2,956524,30989,69.0,2.4,2519.0,2519.0
3Lf8xVKv_5Y,cut_detection,ok,0,72.91,37.98,31.7,95,957.5,1395308,80170,4.0,0.7,2891.0,2681.3
3Lf8xVKv_5Y,scene_classification,ok,0,80.17,95.81,6.66,127,1919.9,278976,58860,9.0,1.8,3633.0,2966.3
3Lf8xVKv_5Y,video_pacing,ok,0,28.97,14.1,5.65,68,575.3,252209,20173,0.0,0.0,2891.0,2531.4
3Lf8xVKv_5Y,uniqueness,ok,0,3.14,2.18,0.12,74,30.4,6192,2560,0.0,0.0,2519.0,2519.0
3Lrz8eRm3Zs,download,ok,0,7.96,,,,,,,,,,
3Lrz8eRm3Zs,segmenter,ok,0,84.29,533.32,23.29,660,932.6,222687,1035508,100.0,1.8,2891.0,2646.6
3Lrz8eRm3Zs,core_clip,ok,0,58.52,16.89,5.46,38,1160.3,776837,45873,48.0,2.0,2891.0,2583.1
3Lrz8eRm3Zs,core_depth_midas,ok,0,63.0,22.76,9.33,50,1576.3,658117,33731,71.0,1.9,2891.0,2624.4
3Lrz8eRm3Zs,core_optical_flow,ok,0,90.09,37.97,8.22,51,1243.2,1138012,29054,99.0,2.7,2891.0,2611.6
3Lrz8eRm3Zs,cut_detection,ok,0,89.1,53.88,50.35,117,1423.0,2046835,86220,100.0,3.7,2891.0,2659.3
3Lrz8eRm3Zs,scene_classification,ok,0,82.18,97.44,7.52,127,1787.4,279138,65328,45.0,2.6,2891.0,2713.4
3Lrz8eRm3Zs,video_pacing,ok,0,32.39,14.27,5.7,61,488.2,179010,21404,100.0,6.2,2891.0,2530.6
3Lrz8eRm3Zs,uniqueness,ok,0,2.13,2.28,0.13,115,34.2,6330,2558,0.0,0.0,2519.0,2519.0
3M39pheU4uM,download,ok,0,42.89,,,,,,,,,,
3M39pheU4uM,segmenter,ok,0,216.5,20.56,3.84,11,890.0,174493,26976,26.0,1.2,3721.0,3614.7
3M39pheU4uM,core_clip,ok,0,317.91,13.1,3.82,5,1106.7,648907,41817,85.0,2.0,2685.0,2540.8
3M39pheU4uM,core_depth_midas,ok,0,66.49,11.71,2.54,21,1483.1,514303,30864,81.0,7.5,3326.0,2527.4
3M39pheU4uM,core_optical_flow,ok,0,99.28,19.67,3.22,23,1370.2,938993,29186,100.0,9.2,2685.0,2477.7
3M39pheU4uM,cut_detection,fail,2,61.98,16.8,9.61,42,961.1,1500884,49562,91.0,12.1,2685.0,2533.3
3M39pheU4uM,scene_classification,fail,2,36.77,4.18,1.98,16,1029.8,180274,40249,100.0,5.0,2876.0,2475.4
3M39pheU4uM,video_pacing,fail,2,8.15,2.3,0.7,36,120.4,23353,11039,64.0,4.4,2426.0,2426.0
3M39pheU4uM,uniqueness,fail,2,1.17,1.0,0.04,91,29.8,4875,1925,0.0,0.0,2426.0,2426.0
3PKnJqZR9n0,download,ok,0,4.92,,,,,,,,,,
3PKnJqZR9n0,segmenter,ok,0,7.28,13.54,4.11,243,922.3,92356,18949,0.0,0.0,2519.0,2519.0
3PKnJqZR9n0,core_clip,ok,0,45.2,10.68,2.63,29,993.0,277025,43175,100.0,3.5,2519.0,2519.0
3PKnJqZR9n0,core_depth_midas,ok,0,33.66,10.21,4.35,43,1057.2,286864,28604,0.0,0.0,2519.0,2519.0
3PKnJqZR9n0,core_optical_flow,ok,0,43.88,13.82,4.27,41,1170.1,447180,27513,47.0,2.4,2519.0,2519.0
3PKnJqZR9n0,cut_detection,ok,0,59.4,22.67,14.37,62,825.5,548744,59934,45.0,1.1,2891.0,2620.9
3PKnJqZR9n0,scene_classification,ok,0,65.5,38.64,5.33,67,1682.3,257756,53037,2.0,0.7,2891.0,2740.0
3PKnJqZR9n0,video_pacing,ok,0,20.47,10.08,3.68,67,684.8,256141,12871,0.0,0.0,2891.0,2536.7
3PKnJqZR9n0,uniqueness,ok,0,2.52,2.33,0.11,98,31.7,5731,2549,0.0,0.0,2519.0,2519.0
3Q6Mgoph0bo,download,ok,0,5.82,,,,,,,,,,
3Q6Mgoph0bo,segmenter,ok,0,11.3,32.36,7.86,356,932.6,142189,53503,0.0,0.0,2519.0,2519.0
3Q6Mgoph0bo,core_clip,ok,0,46.47,13.59,3.78,37,1229.0,536723,42424,100.0,3.2,2519.0,2519.0
3Q6Mgoph0bo,core_depth_midas,ok,0,41.84,15.78,5.44,50,1408.0,421510,29423,100.0,3.7,2519.0,2519.0
3Q6Mgoph0bo,core_optical_flow,ok,0,61.98,25.23,6.24,50,1360.4,789075,28137,100.0,2.2,2519.0,2519.0
3Q6Mgoph0bo,cut_detection,ok,0,50.11,33.55,28.09,123,960.1,1274867,64170,6.0,1.3,3633.0,2910.1
3Q6Mgoph0bo,scene_classification,ok,0,68.9,78.81,7.08,124,1915.5,272376,59233,14.0,1.0,2891.0,2684.9
3Q6Mgoph0bo,video_pacing,ok,0,22.71,12.37,4.71,75,675.5,198960,15327,0.0,0.0,2891.0,2534.5
3Q6Mgoph0bo,uniqueness,ok,0,2.14,2.26,0.14,114,35.0,6116,2555,0.0,0.0,2519.0,2519.0
3Qe7-rZZGdw,download,ok,0,4.43,,,,,,,,,,
3Qe7-rZZGdw,segmenter,ok,0,6.58,10.42,7.05,266,457.7,155136,22886,0.0,0.0,2519.0,2519.0
3Qe7-rZZGdw,core_clip,ok,0,41.96,12.06,3.09,36,739.6,506107,41858,14.0,1.2,2891.0,2753.2
3Qe7-rZZGdw,core_depth_midas,ok,0,42.38,15.88,5.05,49,1029.6,420680,29951,80.0,3.1,2519.0,2519.0
3Qe7-rZZGdw,core_optical_flow,ok,0,57.67,24.93,5.42,52,987.9,800740,27480,39.0,1.4,3142.0,2547.0
3Qe7-rZZGdw,cut_detection,ok,0,54.06,25.63,23.13,90,533.1,1259385,61956,22.0,0.9,3262.0,2627.6
3Qe7-rZZGdw,scene_classification,ok,0,49.39,79.34,5.34,171,1504.3,258228,49858,6.0,1.0,3262.0,2710.3
3Qe7-rZZGdw,video_pacing,ok,0,13.01,7.92,2.53,80,364.8,81453,12033,0.0,0.0,2891.0,2545.6
3Qe7-rZZGdw,uniqueness,ok,0,2.29,2.12,0.1,97,33.1,6005,2535,0.0,0.0,2519.0,2519.0
3R-tX_jBH9E,download,ok,0,6.08,,,,,,,,,,
3R-tX_jBH9E,segmenter,ok,0,11.14,33.23,9.47,384,932.9,166002,45914,0.0,0.0,2519.0,2519.0
3R-tX_jBH9E,core_clip,ok,0,49.62,15.4,4.12,39,1164.4,631722,43508,55.0,3.9,3262.0,2937.8
3R-tX_jBH9E,core_depth_midas,ok,0,60.21,20.59,6.93,45,1439.5,501891,32172,0.0,0.0,2519.0,2519.0
3R-tX_jBH9E,core_optical_flow,ok,0,72.72,30.33,6.71,50,1356.4,907724,28490,55.0,2.4,2891.0,2637.4
3R-tX_jBH9E,cut_detection,ok,0,60.22,37.62,33.35,117,960.6,1455599,76526,55.0,1.8,2519.0,2519.0
3R-tX_jBH9E,scene_classification,ok,0,59.29,92.63,6.57,167,1945.6,279618,59646,100.0,5.5,2891.0,2684.9
3R-tX_jBH9E,video_pacing,ok,0,18.91,11.89,4.29,85,577.7,141239,14105,41.0,3.0,2891.0,2537.6
3R-tX_jBH9E,uniqueness,ok,0,2.88,2.2,0.11,80,31.0,6233,2553,0.0,0.0,2519.0,2519.0
3RQqEmP4nDs,download,ok,0,9.25,,,,,,,,,,
3RQqEmP4nDs,segmenter,ok,0,294.2,348.17,9.65,121,906.3,231083,614738,100.0,2.0,2685.0,2451.5
3RQqEmP4nDs,core_clip,ok,0,71.11,12.17,3.31,21,1246.7,809204,41962,12.0,0.4,2426.0,2426.0
3RQqEmP4nDs,core_depth_midas,absent,,,,,,,,,,,,
3RQqEmP4nDs,core_optical_flow,absent,,,,,,,,,,,,
3RQqEmP4nDs,cut_detection,fail,120,100.42,30.19,13.81,43,1744.8,1934996,71132,23.0,1.6,2944.0,2447.0
3RQqEmP4nDs,scene_classification,ok,0,43.3,56.51,2.42,136,1725.5,261506,47836,37.0,2.7,2910.0,2565.7
3RQqEmP4nDs,video_pacing,ok,0,40.58,7.51,1.71,22,485.5,191211,12639,69.0,1.9,2426.0,2426.0
3RQqEmP4nDs,uniqueness,ok,0,3.79,0.67,0.06,20,32.2,6354,2568,0.0,0.0,2426.0,2426.0
3RV5raBLZZU,download,ok,0,4.97,,,,,,,,,,
3RV5raBLZZU,segmenter,ok,0,8.07,20.64,4.59,313,928.3,95829,64122,4.0,1.6,3262.0,2890.8
3RV5raBLZZU,core_clip,ok,0,40.65,10.64,2.49,32,958.7,266176,41469,10.0,0.4,2891.0,2563.3
3RV5raBLZZU,core_depth_midas,ok,0,31.28,9.71,4.13,44,1039.4,279904,28151,100.0,5.2,2519.0,2519.0
3RV5raBLZZU,core_optical_flow,ok,0,40.46,13.24,4.2,43,1118.7,441593,26949,25.0,0.6,2519.0,2519.0
3RV5raBLZZU,cut_detection,ok,0,53.81,21.85,13.17,65,816.4,512766,59021,100.0,4.8,2519.0,2519.0
3RV5raBLZZU,scene_classification,ok,0,59.3,37.31,5.74,72,1624.0,257346,51258,8.0,0.6,3567.0,2669.2
3RV5raBLZZU,video_pacing,ok,0,17.39,9.48,3.52,74,648.8,224125,12274,5.0,0.3,2891.0,2560.3
3RV5raBLZZU,uniqueness,ok,0,2.87,2.02,0.1,75,33.1,5672,2555,0.0,0.0,2519.0,2519.0
3TtP7FeK9GE,download,ok,0,7.17,,,,,,,,,,
3TtP7FeK9GE,segmenter,ok,0,43.8,288.35,15.46,693,932.7,214396,469549,25.0,0.6,2519.0,2519.0
3TtP7FeK9GE,core_clip,ok,0,48.2,16.04,4.79,43,1168.1,760306,45079,11.0,0.7,2519.0,2519.0
3TtP7FeK9GE,core_depth_midas,ok,0,47.8,21.61,5.72,57,1539.4,601064,32761,44.0,1.4,2519.0,2519.0
3TtP7FeK9GE,core_optical_flow,ok,0,89.6,39.13,6.75,51,1366.9,1092231,27411,100.0,3.4,2891.0,2621.6
3TtP7FeK9GE,cut_detection,ok,0,63.85,47.97,40.76,139,1042.4,1810791,74036,11.0,0.2,2519.0,2519.0
3TtP7FeK9GE,scene_classification,ok,0,47.67,90.45,5.18,200,1821.7,270915,51677,18.0,2.3,2891.0,2625.4
3TtP7FeK9GE,video_pacing,ok,0,17.36,11.43,4.55,92,507.8,280011,13212,100.0,7.8,2519.0,2519.0
3TtP7FeK9GE,uniqueness,ok,0,2.15,2.21,0.11,109,36.7,6332,2559,0.0,0.0,2519.0,2519.0
3UY2Qtkkioo,download,ok,0,9.23,,,,,,,,,,
3UY2Qtkkioo,segmenter,ok,0,43.03,273.67,15.62,672,938.9,204262,451950,0.0,0.0,2519.0,2519.0
3UY2Qtkkioo,core_clip,ok,0,73.99,17.13,5.41,30,1213.4,791332,50759,11.0,0.2,2519.0,2519.0
3UY2Qtkkioo,core_depth_midas,ok,0,69.96,23.06,7.57,43,1688.0,615511,32679,76.0,3.7,2527.0,2519.2
3UY2Qtkkioo,core_optical_flow,ok,0,96.78,38.46,7.84,47,1366.3,1088460,31576,94.0,2.8,3331.0,2528.6
3UY2Qtkkioo,cut_detection,ok,0,85.13,51.28,43.38,111,1531.9,1899932,85835,0.0,0.0,2519.0,2519.0
3UY2Qtkkioo,scene_classification,ok,0,88.62,97.79,7.62,118,1794.8,277563,67414,10.0,0.7,2891.0,2694.9
3UY2Qtkkioo,video_pacing,ok,0,24.6,12.29,4.88,69,490.7,258365,15617,10.0,0.4,2891.0,2533.9
3UY2Qtkkioo,uniqueness,ok,0,2.44,2.32,0.11,101,36.1,6336,2559,0.0,0.0,2519.0,2519.0
3VOpvsbkNN0,download,ok,0,6.14,,,,,,,,,,
3VOpvsbkNN0,segmenter,ok,0,8.06,18.37,8.25,331,453.9,204685,44239,0.0,0.0,2519.0,2519.0
3VOpvsbkNN0,core_clip,ok,0,48.91,13.32,4.01,35,740.3,604372,43896,11.0,0.7,2519.0,2519.0
3VOpvsbkNN0,core_depth_midas,ok,0,45.27,17.15,5.72,50,1236.6,516287,33903,28.0,0.7,3142.0,2533.5
3VOpvsbkNN0,core_optical_flow,ok,0,70.01,28.95,6.08,50,989.1,863713,27826,55.0,3.7,3262.0,2814.6
3VOpvsbkNN0,cut_detection,ok,0,59.59,27.26,28.54,93,534.8,1510968,64649,11.0,0.4,2891.0,2609.0
3VOpvsbkNN0,scene_classification,ok,0,56.22,90.9,5.93,172,1484.0,259908,55208,63.0,2.9,2891.0,2639.0
3VOpvsbkNN0,video_pacing,ok,0,15.69,8.38,2.64,70,334.3,158040,12918,9.0,0.5,2891.0,2540.9
3VOpvsbkNN0,uniqueness,ok,0,2.25,2.07,0.14,99,33.7,6221,2550,9.0,3.0,2519.0,2519.0
3VX8SKymlys,download,ok,0,4.54,,,,,,,,,,
3VX8SKymlys,segmenter,ok,0,21.93,23.86,3.34,124,895.4,177106,46789,0.0,0.0,2426.0,2426.0
3VX8SKymlys,core_clip,ok,0,47.03,10.26,2.73,27,1205.4,651389,42021,75.0,11.9,3570.0,2469.3
3VX8SKymlys,core_depth_midas,ok,0,45.31,11.58,2.85,31,1498.0,532485,31098,100.0,18.4,3270.0,2453.8
3VX8SKymlys,core_optical_flow,ok,0,71.3,21.06,3.36,34,1359.6,941759,27540,100.0,14.3,3762.0,2457.4
3VX8SKymlys,cut_detection,ok,0,104.64,23.15,10.25,31,962.2,1524840,55445,92.0,4.2,2944.0,2686.4
3VX8SKymlys,scene_classification,ok,0,135.71,145.77,2.46,109,1877.6,261307,52712,22.0,3.2,3203.0,2928.8
3VX8SKymlys,video_pacing,ok,0,18.36,6.66,1.69,45,552.5,198322,12467,9.0,1.6,2944.0,2563.1
3VX8SKymlys,uniqueness,ok,0,1.93,0.97,0.05,54,31.8,6243,2540,0.0,0.0,2426.0,2426.0
3W9oasdtC1k,download,ok,0,7.29,,,,,,,,,,
3W9oasdtC1k,segmenter,ok,0,12.16,24.23,3.15,227,902.7,182568,43709,72.0,10.5,2685.0,2481.5
3W9oasdtC1k,core_clip,ok,0,36.28,9.87,2.82,35,1164.3,701902,41615,100.0,5.3,2426.0,2426.0
3W9oasdtC1k,core_depth_midas,ok,0,31.73,11.91,2.78,46,1456.0,551501,31328,100.0,12.5,2426.0,2426.0
3W9oasdtC1k,core_optical_flow,ok,0,64.54,21.09,3.48,38,1371.3,968933,27427,100.0,8.0,2685.0,2514.5
3W9oasdtC1k,cut_detection,ok,0,58.81,22.58,10.69,56,965.7,1635420,51611,72.0,2.3,2426.0,2426.0
3W9oasdtC1k,scene_classification,ok,0,58.15,46.96,2.61,85,1851.3,260102,51211,21.0,2.0,2685.0,2509.0
3W9oasdtC1k,video_pacing,ok,0,13.39,6.55,1.71,61,536.1,226327,12578,96.0,7.4,2535.0,2433.8
3W9oasdtC1k,uniqueness,ok,0,1.7,0.78,0.06,50,33.5,6306,2552,2.0,1.0,2535.0,2480.5
3Y6gS4HRfZg,download,ok,0,7.46,,,,,,,,,,
3Y6gS4HRfZg,segmenter,ok,0,27.59,146.49,12.55,576,930.6,203650,240191,0.0,0.0,2519.0,2519.0
3Y6gS4HRfZg,core_clip,ok,0,60.32,16.8,4.62,35,1163.8,701583,44209,14.0,1.9,3633.0,2889.0
3Y6gS4HRfZg,core_depth_midas,ok,0,66.15,21.71,7.3,43,1446.2,560628,33824,45.0,1.7,3633.0,2650.8
3Y6gS4HRfZg,core_optical_flow,ok,0,81.26,33.58,7.51,50,1368.0,1060597,29106,55.0,1.6,2519.0,2519.0
3Y6gS4HRfZg,cut_detection,ok,0,74.49,41.53,37.53,106,937.9,1646455,82618,68.0,2.5,2519.0,2519.0
3Y6gS4HRfZg,scene_classification,ok,0,81.0,93.99,7.64,125,1861.4,280619,65595,78.0,4.0,2891.0,2664.5
3Y6gS4HRfZg,video_pacing,ok,0,30.18,13.82,5.84,65,533.4,209650,19770,0.0,0.0,2891.0,2531.8
3Y6gS4HRfZg,uniqueness,ok,0,2.8,2.31,0.12,87,33.5,6298,2566,0.0,0.0,2519.0,2519.0
3_H0csefyYk,download,ok,0,4.62,,,,,,,,,,
3_H0csefyYk,segmenter,ok,0,7.56,18.33,6.54,330,933.9,122858,29735,6.0,1.1,2891.0,2632.6
3_H0csefyYk,core_clip,ok,0,44.07,12.22,3.22,35,1161.2,436490,42389,52.0,2.4,2891.0,2579.6
3_H0csefyYk,core_depth_midas,ok,0,34.58,13.37,4.24,51,1385.8,359611,28615,100.0,4.7,2519.0,2519.0
3_H0csefyYk,core_optical_flow,ok,0,49.04,20.63,4.33,50,1360.0,617241,27175,55.0,2.4,2519.0,2519.0
3_H0csefyYk,cut_detection,ok,0,45.22,27.15,18.57,101,960.4,930677,51834,6.0,0.8,2891.0,2649.7
3_H0csefyYk,scene_classification,ok,0,54.31,60.79,5.75,122,1918.9,264255,52097,8.0,1.0,3633.0,2741.3
3_H0csefyYk,video_pacing,ok,0,18.61,10.75,3.6,77,796.6,150624,13379,4.0,2.7,3262.0,3086.3
3_H0csefyYk,uniqueness,ok,0,2.31,2.24,0.13,103,33.5,6084,2525,2.0,0.7,2891.0,2767.0
3_e_NM503Po,download,ok,0,7.13,,,,,,,,,,
3_e_NM503Po,segmenter,ok,0,24.28,93.22,11.78,435,928.5,186499,189324,0.0,0.0,2519.0,2519.0
3_e_NM503Po,core_clip,ok,0,53.61,15.74,4.6,37,1160.2,651510,45775,15.0,0.7,2519.0,2519.0
3_e_NM503Po,core_depth_midas,ok,0,47.39,18.82,6.63,53,1473.2,530924,31209,28.0,2.3,2908.0,2670.1
3_e_NM503Po,core_optical_flow,ok,0,76.88,31.53,6.82,49,1356.4,929896,27959,55.0,3.6,3262.0,2694.7
3_e_NM503Po,cut_detection,ok,0,67.11,40.09,36.58,114,959.7,1531466,83923,33.0,1.3,2519.0,2519.0
3_e_NM503Po,scene_classification,ok,0,68.85,102.65,7.15,159,1928.6,280657,62451,42.0,2.3,3262.0,2814.0
3_e_NM503Po,video_pacing,ok,0,21.94,11.68,4.13,72,556.8,227686,14783,9.0,0.4,3262.0,2552.8
3_e_NM503Po,uniqueness,ok,0,2.56,2.17,0.13,91,34.8,6230,2532,0.0,0.0,2519.0,2519.0
3b9GbBHaJIg,download,ok,0,5.57,,,,,,,,,,
3b9GbBHaJIg,segmenter,ok,0,5.08,5.65,3.81,187,309.2,85308,12301,26.0,4.3,2519.0,2519.0
3b9GbBHaJIg,core_clip,ok,0,38.82,9.01,1.78,27,525.2,166299,41249,25.0,1.3,2891.0,2610.7
3b9GbBHaJIg,core_depth_midas,ok,0,28.63,7.46,3.37,37,637.0,188249,27272,22.0,0.8,2519.0,2519.0
3b9GbBHaJIg,core_optical_flow,ok,0,28.37,8.25,3.11,40,733.9,285557,27026,70.0,2.4,2519.0,2519.0
3b9GbBHaJIg,cut_detection,ok,0,45.54,14.04,6.77,45,427.3,280282,50880,52.0,1.2,2831.0,2539.8
3b9GbBHaJIg,scene_classification,ok,0,46.43,18.57,4.4,49,1261.7,247134,46464,4.0,1.2,2891.0,2826.6
3b9GbBHaJIg,video_pacing,ok,0,12.43,6.23,2.0,66,236.0,72789,11805,0.0,0.0,2891.0,2547.6
3b9GbBHaJIg,uniqueness,ok,0,2.15,2.08,0.08,101,29.7,5517,2516,0.0,0.0,2519.0,2519.0
3blR7C3H2WA,download,ok,0,5.8,,,,,,,,,,
3blR7C3H2WA,segmenter,ok,0,14.86,42.66,10.13,355,931.2,188784,82456,0.0,0.0,2519.0,2519.0
3blR7C3H2WA,core_clip,ok,0,51.61,15.31,4.38,38,1245.3,670455,44309,10.0,0.7,3262.0,2611.5
3blR7C3H2WA,core_depth_midas,ok,0,51.29,18.97,6.08,48,1518.2,546855,30779,66.0,3.5,3262.0,2816.2
3blR7C3H2WA,core_optical_flow,ok,0,95.21,34.56,7.7,44,1421.5,982090,28733,74.0,1.9,2519.0,2519.0
3blR7C3H2WA,cut_detection,ok,0,65.99,39.07,35.84,113,959.3,1554331,84981,25.0,0.8,2519.0,2519.0
3blR7C3H2WA,scene_classification,ok,0,66.48,105.18,7.09,168,1902.9,280877,62177,41.0,2.4,3262.0,2843.8
3blR7C3H2WA,video_pacing,ok,0,18.69,10.86,4.19,80,559.8,273498,13469,59.0,3.9,3262.0,2649.2
3blR7C3H2WA,uniqueness,ok,0,2.55,2.11,0.1,87,34.1,6270,2568,0.0,0.0,2519.0,2519.0
3boCZREBqbw,download,ok,0,5.09,,,,,,,,,,
3boCZREBqbw,segmenter,ok,0,4.94,7.04,3.37,211,580.4,72500,11417,0.0,0.0,2831.0,2590.4
3boCZREBqbw,core_clip,ok,0,42.04,9.2,1.96,26,699.5,165810,41141,100.0,2.8,2891.0,2592.6
3boCZREBqbw,core_depth_midas,ok,0,28.05,7.35,3.39,38,740.8,193084,28071,57.0,3.2,2519.0,2519.0
3boCZREBqbw,core_optical_flow,ok,0,31.92,8.59,3.6,38,858.1,283363,27288,3.0,0.1,2519.0,2519.0
3boCZREBqbw,cut_detection,ok,0,41.3,13.78,6.82,49,537.6,273544,47928,0.0,0.0,2519.0,2519.0
3boCZREBqbw,scene_classification,ok,0,45.36,21.38,4.49,57,1239.5,252171,44713,3.0,0.4,3262.0,2705.0
3boCZREBqbw,video_pacing,ok,0,14.17,6.91,2.5,66,368.7,130320,12085,4.0,0.9,2891.0,2692.6
3boCZREBqbw,uniqueness,ok,0,2.69,2.36,0.09,92,30.9,5521,2551,0.0,0.0,2519.0,2519.0
3f1jxy8NCIc,download,ok,0,4.09,,,,,,,,,,
3f1jxy8NCIc,segmenter,ok,0,5.94,6.44,1.5,134,898.7,79534,17464,70.0,12.3,2426.0,2426.0
3f1jxy8NCIc,core_clip,ok,0,30.88,5.45,1.3,21,874.7,247025,40896,75.0,4.4,2426.0,2426.0
3f1jxy8NCIc,core_depth_midas,ok,0,24.43,5.18,1.63,27,951.0,254932,28486,100.0,6.9,2685.0,2492.5
3f1jxy8NCIc,core_optical_flow,ok,0,32.44,6.84,1.87,26,1070.2,396798,26648,100.0,18.0,2685.0,2485.4
3f1jxy8NCIc,cut_detection,ok,0,36.4,10.18,3.11,36,730.7,427959,47916,49.0,4.6,2685.0,2535.1
3f1jxy8NCIc,scene_classification,ok,0,31.15,16.33,1.9,58,1537.6,243216,42828,46.0,4.7,2685.0,2470.2
3f1jxy8NCIc,video_pacing,ok,0,10.29,4.59,1.28,57,562.1,193366,12211,54.0,5.3,2685.0,2497.0
3f1jxy8NCIc,uniqueness,ok,0,3.65,0.73,0.05,21,32.0,5657,2548,8.0,6.0,2685.0,2685.0
3g4lI7XFrBc,download,ok,0,7.08,,,,,,,,,,
3g4lI7XFrBc,segmenter,ok,0,9.78,31.6,7.21,398,932.4,123019,94582,0.0,0.0,2519.0,2519.0
3g4lI7XFrBc,core_clip,ok,0,50.85,12.88,3.66,32,1161.7,413885,46876,11.0,0.3,2519.0,2519.0
3g4lI7XFrBc,core_depth_midas,ok,0,33.75,13.24,4.28,51,1393.0,379038,27965,0.0,0.0,2519.0,2519.0
3g4lI7XFrBc,core_optical_flow,ok,0,47.79,20.0,4.59,51,1326.8,647784,27364,0.0,0.0,2519.0,2519.0
3g4lI7XFrBc,cut_detection,ok,0,55.98,28.54,22.46,91,958.5,987069,65524,0.0,0.0,2519.0,2519.0
3g4lI7XFrBc,scene_classification,ok,0,65.75,60.68,6.8,102,1947.8,265100,57720,3.0,0.4,2891.0,2649.4
3g4lI7XFrBc,video_pacing,ok,0,19.14,10.62,4.07,76,823.9,122621,13981,0.0,0.0,2891.0,2537.6
3g4lI7XFrBc,uniqueness,ok,0,2.34,2.16,0.1,98,35.3,6085,2593,0.0,0.0,2519.0,2519.0
3hCbRsE1odw,download,ok,0,7.19,,,,,,,,,,
3hCbRsE1odw,segmenter,ok,0,10.08,25.66,8.44,339,934.7,137747,61021,0.0,0.0,2519.0,2519.0
3hCbRsE1odw,core_clip,ok,0,51.99,14.74,4.07,36,1166.4,539908,46204,11.0,0.4,2519.0,2519.0
3hCbRsE1odw,core_depth_midas,ok,0,39.71,16.0,4.67,52,1426.7,437073,29460,25.0,0.6,2519.0,2519.0
3hCbRsE1odw,core_optical_flow,ok,0,58.74,26.03,5.12,53,1387.8,747442,27871,0.0,0.0,2519.0,2519.0
3hCbRsE1odw,cut_detection,ok,0,53.2,31.5,24.49,105,968.1,1222420,56161,0.0,0.0,2519.0,2519.0
3hCbRsE1odw,scene_classification,ok,0,56.82,71.48,5.55,135,1948.2,265586,52792,7.0,0.8,2891.0,2618.0
3hCbRsE1odw,video_pacing,ok,0,17.8,11.78,4.22,90,661.1,180597,12646,7.0,0.4,2519.0,2519.0
3hCbRsE1odw,uniqueness,ok,0,2.45,2.31,0.13,100,35.9,6154,2554,0.0,0.0,2519.0,2519.0
3hSbLuLM-do,download,ok,0,5.41,,,,,,,,,,
3hSbLuLM-do,segmenter,ok,0,32.98,74.24,10.78,258,930.0,173100,115655,0.0,0.0,2519.0,2519.0
3hSbLuLM-do,core_clip,ok,0,52.18,15.58,4.43,38,1177.4,629698,44855,11.0,1.3,2519.0,2519.0
3hSbLuLM-do,core_depth_midas,ok,0,46.11,17.45,4.14,46,1442.4,523082,28837,25.0,2.3,2519.0,2519.0
